date,value
9/8/2014 4:17:28,49.6511879
9/8/2014 4:16:06,49.66758728
9/8/2014 4:15:26,49.70332336
9/8/2014 4:14:04,49.70841217
9/8/2014 4:13:24,49.723629
9/8/2014 4:12:44,49.74001312
9/8/2014 0:14:51,49.73245239
9/8/2014 0:14:10,49.73467255
9/8/2014 0:12:06,49.74487686
9/8/2014 0:10:44,49.74390793
9/8/2014 0:10:03,49.73509598
9/8/2014 0:07:20,49.74182129
9/7/2014 21:10:36,49.74239349
9/7/2014 21:09:13,49.72392654
9/7/2014 21:08:33,49.68080139
9/7/2014 21:07:53,49.69441986
9/7/2014 21:07:12,49.67946625
9/7/2014 21:06:33,49.68838501
9/7/2014 21:05:52,49.64226532
9/7/2014 21:05:09,49.65697861
9/7/2014 21:04:28,49.69744492
9/7/2014 21:03:48,49.68458176
9/7/2014 21:03:07,49.71847916
9/7/2014 21:02:24,49.73590851
9/7/2014 21:01:43,49.73034668
9/7/2014 20:33:44,49.72383881
9/7/2014 20:33:03,49.716259
9/7/2014 20:32:22,49.69617081
9/7/2014 20:31:42,49.6554184
9/7/2014 20:31:00,49.66609573
9/7/2014 20:29:38,49.70123291
9/7/2014 20:28:56,49.73033524
9/7/2014 19:18:42,49.72880554
9/7/2014 19:18:03,49.73438644
9/7/2014 19:17:22,49.73838425
9/7/2014 19:16:40,49.7065506
9/7/2014 19:15:59,49.68903732
9/7/2014 19:15:18,49.72139359
9/7/2014 19:14:37,49.7003212
9/7/2014 19:13:57,49.65530396
9/7/2014 19:13:15,49.59180832
9/7/2014 19:12:35,49.58009338
9/7/2014 19:11:54,49.57479858
9/7/2014 19:11:13,49.59827423
9/7/2014 19:10:33,49.60385513
9/7/2014 19:09:53,49.61096191
9/7/2014 19:09:12,49.63398743
9/7/2014 19:08:31,49.67125702
9/7/2014 19:07:51,49.69972992
9/7/2014 19:07:09,49.71695328
9/7/2014 11:16:13,49.73861313
9/7/2014 11:15:32,49.72748566
9/7/2014 11:14:51,49.74191284
9/7/2014 11:14:10,49.74656677
9/7/2014 7:23:55,49.71405792
9/7/2014 7:23:15,49.71989822
9/7/2014 7:22:34,49.71395493
9/7/2014 7:21:53,49.68930817
9/7/2014 7:21:14,49.68184662
9/7/2014 7:20:33,49.71140289
9/7/2014 7:19:52,49.73340607
9/7/2014 7:19:11,49.74465179
9/7/2014 7:18:29,49.74816132
9/6/2014 19:15:07,49.71138763
9/6/2014 19:14:25,49.66944504
9/6/2014 19:13:45,49.6377449
9/6/2014 19:13:04,49.63386536
9/6/2014 19:12:24,49.64633942
9/6/2014 19:11:42,49.6284523
9/6/2014 19:10:21,49.65867996
9/6/2014 19:08:59,49.62989426
9/6/2014 19:08:18,49.61795807
9/6/2014 19:07:37,49.6740303
9/6/2014 19:06:56,49.67182922
9/6/2014 19:06:16,49.63430023
9/6/2014 19:05:34,49.67253494
9/6/2014 19:04:53,49.72961426
9/6/2014 19:04:13,49.72616959
9/6/2014 19:00:47,49.73407745
9/6/2014 19:00:06,49.73045349
9/6/2014 18:59:25,49.72525024
9/6/2014 18:58:01,49.68857574
9/6/2014 18:57:20,49.68238068
9/6/2014 18:56:40,49.6697464
9/6/2014 18:55:58,49.70906067
9/6/2014 18:55:18,49.73294067
9/6/2014 18:23:49,49.73253632
9/6/2014 18:23:08,49.72051239
9/6/2014 18:22:27,49.71123123
9/6/2014 18:21:46,49.72437668
9/6/2014 18:21:04,49.73773575
9/5/2014 19:26:25,49.74982071
9/5/2014 19:25:44,49.74085236
9/5/2014 19:25:04,49.72272491
9/5/2014 19:24:24,49.73462296
9/5/2014 19:23:43,49.73751831
9/5/2014 19:20:17,49.73271561
9/5/2014 19:19:37,49.73661804
9/5/2014 19:14:09,49.74602127
9/5/2014 19:12:47,49.71463013
9/5/2014 19:12:06,49.6915741
9/5/2014 19:11:26,49.68556213
9/5/2014 19:10:44,49.70140839
9/5/2014 19:09:21,49.71335602
9/5/2014 19:08:40,49.71991348
9/5/2014 19:08:00,49.72601318
9/5/2014 19:07:19,49.73779678
9/5/2014 16:30:03,49.73971939
9/5/2014 16:29:22,49.69659424
9/5/2014 16:28:41,49.68267822
9/5/2014 16:28:00,49.6805191
9/5/2014 16:26:37,49.68958664
9/5/2014 16:25:57,49.71172714
9/5/2014 16:25:16,49.71056366
9/5/2014 16:24:34,49.73116302
9/5/2014 13:12:16,50.25426483
9/5/2014 13:08:09,50.25205612
9/4/2014 19:21:35,49.73942947
9/4/2014 19:20:53,49.68177032
9/4/2014 19:20:11,49.66340637
9/4/2014 19:19:30,49.64513397
9/4/2014 19:18:48,49.62990189
9/4/2014 19:18:07,49.62234497
9/4/2014 19:17:25,49.63191605
9/4/2014 19:16:44,49.64597321
9/4/2014 19:16:04,49.65497589
9/4/2014 19:15:24,49.66393661
9/4/2014 19:14:43,49.67344666
9/4/2014 19:14:02,49.6819458
9/4/2014 19:13:21,49.68641663
9/4/2014 19:12:41,49.73072052
9/4/2014 19:11:59,49.72616196
9/4/2014 18:59:03,49.72092819
9/4/2014 18:58:22,49.7073288
9/4/2014 18:57:42,49.70264816
9/4/2014 18:57:02,49.71740723
9/4/2014 18:56:20,49.74197388
9/4/2014 18:54:18,49.74872208
9/4/2014 18:51:33,49.74958038
9/4/2014 18:46:08,49.73871994
9/4/2014 18:45:28,49.70503616
9/4/2014 18:44:47,49.68024445
9/4/2014 18:44:06,49.66646576
9/4/2014 18:43:23,49.6333313
9/4/2014 18:42:41,49.63134003
9/4/2014 18:42:00,49.64382172
9/4/2014 18:41:20,49.65060425
9/4/2014 18:40:40,49.67138672
9/4/2014 18:39:59,49.69102859
9/4/2014 18:39:19,49.69597626
9/4/2014 18:38:38,49.72910309
9/4/2014 18:37:56,49.73216629
9/4/2014 18:37:16,49.74436569
9/4/2014 18:14:01,49.74994278
9/4/2014 14:30:24,49.73089218
9/4/2014 14:29:43,49.74386215
9/4/2014 14:29:02,49.7336998
9/4/2014 13:05:01,50.25016403
9/4/2014 13:04:20,50.25970078
9/4/2014 13:02:18,50.28393936
9/4/2014 13:01:36,50.25968933
9/4/2014 13:00:56,50.25830078
9/3/2014 19:20:50,49.74310303
9/3/2014 19:20:09,49.74150085
9/3/2014 19:19:29,49.72625351
9/3/2014 19:18:47,49.7292099
9/3/2014 19:18:06,49.71374512
9/3/2014 19:17:25,49.70990753
9/3/2014 19:15:20,49.65419006
9/3/2014 19:14:38,49.65099335
9/3/2014 19:13:58,49.67706299
9/3/2014 19:13:16,49.72728729
9/3/2014 19:12:35,49.73652649
9/3/2014 18:58:57,49.71998978
9/3/2014 18:58:14,49.64890671
9/3/2014 18:56:52,49.64670944
9/3/2014 18:56:11,49.63981628
9/3/2014 18:55:31,49.64302063
9/3/2014 18:54:51,49.6625061
9/3/2014 18:54:11,49.65229416
9/3/2014 18:53:30,49.70409393
9/3/2014 18:41:54,49.70578766
9/3/2014 18:41:13,49.70666122
9/3/2014 18:40:32,49.70993805
9/3/2014 18:39:51,49.73894119
9/3/2014 18:39:10,49.73254776
9/3/2014 18:37:09,49.74094391
9/3/2014 18:27:35,49.73559189
9/3/2014 18:26:54,49.71623611
9/3/2014 18:26:13,49.7122879
9/3/2014 18:25:32,49.70075226
9/3/2014 18:24:50,49.68212509
9/3/2014 18:24:09,49.71395493
9/3/2014 18:23:29,49.72032166
9/3/2014 18:22:49,49.69058609
9/3/2014 18:22:08,49.70254898
9/3/2014 18:21:28,49.73379517
9/3/2014 17:44:45,49.74291229
9/3/2014 17:44:04,49.71491241
9/3/2014 17:43:24,49.70117188
9/3/2014 17:42:42,49.73154068
9/3/2014 17:42:02,49.70404053
9/3/2014 17:41:22,49.71320343
9/3/2014 17:40:41,49.68252945
9/3/2014 17:40:01,49.69735336
9/3/2014 17:39:21,49.68562317
9/3/2014 17:38:40,49.70454025
9/3/2014 17:37:18,49.70227051
9/3/2014 17:36:38,49.71474457
9/3/2014 17:35:57,49.74625778
9/3/2014 13:06:03,50.25811768
9/3/2014 13:05:22,50.30486679
9/3/2014 13:04:40,50.28860474
9/3/2014 13:04:00,50.28847885
9/3/2014 13:03:19,50.29925156
9/3/2014 13:02:38,50.30830765
9/3/2014 13:01:15,50.26396179
9/3/2014 6:40:19,49.74664307
9/2/2014 19:15:37,49.72375488
9/2/2014 19:14:56,49.67053223
9/2/2014 19:14:15,49.65307999
9/2/2014 19:13:33,49.59719849
9/2/2014 19:12:51,49.59568787
9/2/2014 19:12:10,49.56629944
9/2/2014 19:11:30,49.5184288
9/2/2014 19:10:49,49.49650955
9/2/2014 19:10:08,49.49404144
9/2/2014 19:09:27,49.49895859
9/2/2014 19:07:24,49.62564087
9/2/2014 19:06:44,49.6415329
9/2/2014 19:04:39,49.72829056
9/2/2014 18:09:57,49.73828125
9/2/2014 18:08:35,49.71712112
9/2/2014 18:07:54,49.7183876
9/2/2014 18:07:13,49.73363113
9/2/2014 14:18:25,49.73713684
9/2/2014 14:17:45,49.73731232
9/1/2014 22:58:20,50.26824188
9/1/2014 22:57:00,50.26288986
9/1/2014 22:56:19,50.25251007
9/1/2014 22:55:38,50.2624855
9/1/2014 22:53:35,50.25170135
9/1/2014 19:13:40,49.73077393
9/1/2014 19:13:00,49.73690414
9/1/2014 19:12:21,49.74662781
9/1/2014 19:11:40,49.72673035
9/1/2014 19:10:59,49.70083237
9/1/2014 19:10:19,49.70928574
9/1/2014 19:09:39,49.72630692
9/1/2014 18:56:44,49.72417831
9/1/2014 18:56:02,49.72584534
9/1/2014 18:55:20,49.71990585
9/1/2014 18:54:40,49.73270035
9/1/2014 13:10:48,50.26746368
9/1/2014 13:10:07,50.27897644
9/1/2014 13:09:26,50.27354813
9/1/2014 13:08:45,50.31806183
9/1/2014 13:08:04,50.31275558
9/1/2014 13:07:24,50.30757141
9/1/2014 13:06:43,50.27272034
9/1/2014 13:06:02,50.29502106
9/1/2014 13:05:22,50.32986832
9/1/2014 13:04:41,50.35063553
9/1/2014 13:04:00,50.35340118
9/1/2014 13:03:19,50.35264587
9/1/2014 13:02:38,50.34611511
9/1/2014 13:01:57,50.35416031
9/1/2014 13:01:16,50.32370758
9/1/2014 13:00:34,50.29736328
9/1/2014 12:59:53,50.27081299
9/1/2014 12:55:06,50.25418091
